id 	 date 	 amount-paid 	 views 	 city 	 state 	         department 	 transaction 
169937	2017-10-06	50	3203	Bangalore	Karnataka	Municipal-Services	Aadhaar-Card-Process
169873	2017-10-05	300	2211	Bangalore	Karnataka	Police	Police-Verification-for-Passport
169852	2017-10-05	2500	3514	NewDelhi	Delhi	Transport	Driving-licence-Process
169840	2017-10-05	4000	2851	Yadgir	Karnataka	Revenue	Urban-Land-Ceiling-Clearance-Certificate
169839	2017-10-05	4000	4105	Yadgir	Karnataka	Revenue	Urban-Land-Ceiling-Clearance-Certificate
169833	2017-10-04	500	3295	Noida	UttarPradesh	Passport	Police-Verification-for-Passport
169815	2017-10-04	20000	2384	Bangalore	Karnataka	Municipal-Services	Trade-License
169747	2017-10-02	8000	2178	Bangalore	Karnataka	Stamps-and-Registration	Registration-of-Flat-or-Apartment
169654	2017-09-30	12000	4275	Bangalore	Karnataka	Electricity-and-Power-Supply	Change-of-Name-in-Records
169631	2017-09-29	200	3926	Pune	Maharashtra	Police	Traffic-Violations
169534	2017-09-27	50	2960	Theni	TamilNadu	Police	Activities-on-Beat
169515	2017-09-26	500	1959	Bangalore	Karnataka	Police	Traffic-Violations
169483	2017-09-26	300	2870	Bangalore	Karnataka	Municipal-Services	House-Tax
169453	2017-09-25	500	2236	Bangalore	Karnataka	Police	Police-Harassment
169419	2017-09-24	500	4280	Ludhiana	Punjab	Electricity-and-Power-Supply	Electrical-Inspection
169411	2017-09-23	1300	1746	Hubli	Karnataka	Police	Background-Verification
169357	2017-09-22	52000	3028	Alleppey	Kerala	Education	Attestation
169355	2017-09-22	50000	4183	Unnao	UttarPradesh	Water-and-Sewage	Contract-Work
169353	2017-09-21	500	2493	Bangalore	Karnataka	Municipal-Services	Khata-Transfer
169312	2017-09-21	7000	3094	Tiruchirappalli	TamilNadu	Electricity-and-Power-Supply	Transformer-Maintenance
169215	2017-09-18	25000	3000	Pune	Maharashtra	Municipal-Services	Building-Plan-Approval
169151	2017-09-17	12000	3626	Bangalore	Karnataka	Stamps-and-Registration	Land-Registration
169104	2017-09-15	200	3078	Tumkur	Karnataka	Revenue	Property-Tax
168997	2017-09-14	1000000	4052	Bally	WestBengal	Banking	Loan-Sanctioning
168988	2017-09-13	700	2991	Panaji	Goa	Police	Traffic-Violations
168868	2017-09-12	500	2708	Raipur	Chhattisgarh	Police	Police-Verification-for-Passport
168841	2017-09-11	120	4708	Noida	UttarPradesh	Others	Others
168837	2017-09-11	20000	2585	Bangalore	Karnataka	Stamps-and-Registration	Registration-of-Property
168808	2017-09-10	20000	2335	Bangalore	Karnataka	Stamps-and-Registration	Land-Registration
168797	2017-09-10	5000	2983	Hyderabad	Telangana	Airports	Customs
168778	2017-09-10	20000	3968	Bangalore	Karnataka	Municipal-Services	Trade-License
168767	2017-09-10	2500	2911	Shimoga	Karnataka	Revenue	7/12-Extract
168683	2017-09-08	3000	2488	Thane	Maharashtra	Police	False-Allegations
168681	2017-09-08	10000	2490	Tumkur	Karnataka	Revenue	Property-Tax
168647	2017-09-07	10000	2563	Warangal	Telangana	Electricity-and-Power-Supply	Additional-power-for-High-Tension-installations
168628	2017-09-07	100	1608	Bangalore	Karnataka	Police	Background-or-Personal-Verification
168560	2017-09-05	1500	2456	Sidhi	MadhyaPradesh	Police	Police-Verification-for-Passport
168558	2017-09-05	700	2998	Haldwani	Uttarakhand	Passport	Police-Verification-for-Passport
168547	2017-09-05	120	3331	NewDelhi	Delhi	Transport	License-Plate
168539	2017-09-05	400	2754	Chennai	TamilNadu	Urban-Development-Authorities	Assessment
168532	2017-09-05	500	1535	Bangalore	Karnataka	Police	Police-Verification-for-Passport
168518	2017-09-05	2000	2460	Bangalore	Karnataka	Transport	New-Domestic-Driving-License
168510	2017-09-04	50000	3920	Bahraich	UttarPradesh	Food,-Civil-Supplies-and-Consumer-Affairs	Issue-of-Ration-Card
168500	2017-09-04	100	4039	Abhayapuri	Assam	Airports	Immigration-Check
168449	2017-09-03	500	3180	Mumbai	Maharashtra	Police	Police-Harassment
168441	2017-09-03	10000	2086	Raichur	Karnataka	Transport	Driving-licence-Process
168391	2017-09-02	1000	2330	Chennai	TamilNadu	Police	Police-Harassment
168382	2017-09-02	1500	3053	Ghaziabad	UttarPradesh	Passport	Police-Verification-for-Passport
168316	2017-09-01	100000	3193	NaviMumbai	Maharashtra	Education	Admission-to-School
168304	2017-08-31	2000	2643	Madhubani	Bihar	Passport	Police-Verification-for-Passport
168268	2017-08-31	500	3712	Bhopal	MadhyaPradesh	Police	Police-Verification-for-Passport
168246	2017-08-30	50000	2899	Abhayapuri	Assam	Banking	Loan-Sanctioning
168236	2017-08-30	5000	3470	Bangalore	Karnataka	Others	Others
168230	2017-08-30	1500	3289	Bangalore	Karnataka	Electricity-and-Power-Supply	Meter-Transfer
168228	2017-08-30	12000	2635	Bangalore	Karnataka	Revenue	7/12-Extract
168227	2017-08-30	35000	2172	Bangalore	Karnataka	Stamps-and-Registration	Registration-of-Property
168222	2017-08-30	2000	2072	Bangalore	Karnataka	Stamps-and-Registration	Marriage-Registration
168178	2017-08-29	150	3349	Pune	Maharashtra	Stamps-and-Registration	Stamp-Duty
168174	2017-08-29	2000	1750	Bangalore	Karnataka	Stamps-and-Registration	Application-for-TDR
168173	2017-08-29	20000	2496	Bangalore	Karnataka	Stamps-and-Registration	Registration-of-Flat-or-Apartment
168130	2017-08-29	6000	2745	Pune	Maharashtra	Police	Police-Verification-for-Passport
168002	2017-08-25	500	2468	Jaipur	Rajasthan	Urban-Development-Authorities	Land-Acquisition
167902	2017-08-24	500	2316	Tumkur	Karnataka	Revenue	7/12-Extract
167901	2017-08-24	1000	2323	Tumkur	Karnataka	Police	Lodging-Police-Complaint
167829	2017-08-22	5000	2233	Chikmagalur	Karnataka	Revenue	Urban-Land-Ceiling-Clearance-Certificate
167824	2017-08-22	30000	2613	Bangalore	Karnataka	Stamps-and-Registration	Registration-of-Flat-or-Apartment
167810	2017-08-22	1500	3118	Bangalore	Karnataka	Commercial-Tax,-Sales-Tax,-VAT	New-Company-or-Business-Registration
167808	2017-08-21	100	1584	Bangalore	Karnataka	Police	Traffic-Violations
167745	2017-08-20	50	2119	Ahmadnagar	Maharashtra	Revenue	7/12-Extract
167678	2017-08-18	200	3807	Bangalore	Karnataka	Customs,-Excise-and-Service-Tax	Customs-Check-and-Clearance
167665	2017-08-18	54000	4024	Coimbatore	TamilNadu	Electricity-and-Power-Supply	Temporary-Connection
167653	2017-08-18	1000	3949	Mumbai	Maharashtra	Public-Services	Bribing-of-Government-Officers
167631	2017-08-17	5000	3237	NewDelhi	Delhi	Commercial-Tax,-Sales-Tax,-VAT	VAT-Registration
167616	2017-08-17	3000	2989	Tiruvannamalai	TamilNadu	Transport	Duplicate-Driving-License
167587	2017-08-16	500	1983	Bangalore	Karnataka	Police	Police-Verification-for-Passport
167570	2017-08-16	100000	3957	Moradabad	UttarPradesh	Electricity-and-Power-Supply	Meter-Installation
